disease_id,disease_name
70807,Hypertension
32853,Anemia
22871,Anemia
14408,Epilepsy
86646,Hypertension
3379,Cancer
17275,Hypothyroidism
1947,Epilepsy
46955,Diabetes
31186,Osteoporosis
77182,Asthma
42437,Depression
2068,Anemia
22838,Kidney Disease
34782,Asthma
6868,Hypertension
16614,Epilepsy
97218,Stroke
55176,COPD
68955,Obesity
14896,Heart Disease
97735,Osteoporosis
8330,Depression
62422,Kidney Disease
58756,Hypertension
47453,Anemia
67271,Obesity
77812,Anemia
14293,Kidney Disease
59245,Anemia
66039,Cancer
29038,Depression
80623,Obesity
5683,Kidney Disease
95321,Osteoporosis
86363,Hypothyroidism
68347,Stroke
39535,Epilepsy
60036,Anemia
84323,Cancer
4082,Diabetes
7972,Heart Disease
62781,Hypertension
52640,Arthritis
55872,Kidney Disease
89928,Kidney Disease
14150,Hypothyroidism
64260,COPD
93375,Arthritis
58138,Osteoporosis
9632,Hypertension
10589,Depression
42219,Hypertension
79730,Stroke
19442,Kidney Disease
8609,Osteoporosis
16540,Anemia
36046,Hypertension
81830,Epilepsy
82978,Asthma
76724,Osteoporosis
71874,COPD
93343,Hypothyroidism
42622,Diabetes
49925,Diabetes
78301,Obesity
69541,Stroke
38652,Diabetes
59469,COPD
66263,Obesity
79354,Obesity
56387,Depression
12999,Asthma
91983,Arthritis
14996,Cancer
85814,Depression
85316,Heart Disease
72264,Kidney Disease
94481,Stroke
28183,Asthma
56370,Asthma
59186,Asthma
29949,Hypertension
54239,Heart Disease
44424,Anemia
59441,Depression
52262,Heart Disease
54524,Kidney Disease
95631,Arthritis
12463,Epilepsy
40966,Hypothyroidism
55936,Heart Disease
40963,Asthma
87177,Arthritis
33408,Epilepsy
49060,Kidney Disease
20006,COPD
90023,Epilepsy
62163,COPD
8799,Kidney Disease
11957,Diabetes
11188,Hypothyroidism
12219,Stroke
56606,Epilepsy
12656,Hypothyroidism
97594,COPD
96835,Kidney Disease
48843,Cancer
17054,Asthma
72924,Hypertension
7861,Epilepsy
76869,Obesity
73608,Heart Disease
73620,COPD
43207,Kidney Disease
87819,Depression
16021,Osteoporosis
53845,COPD
46346,Epilepsy
87207,Anemia
98341,COPD
55435,Arthritis
94510,Depression
6743,Anemia
78696,Epilepsy
40953,Hypertension
46090,Arthritis
13579,Depression
75748,Heart Disease
66507,Obesity
27884,Heart Disease
20280,COPD
86079,Osteoporosis
63201,COPD
29392,Diabetes
14184,Anemia
45890,Kidney Disease
72910,Depression
48176,COPD
15058,Diabetes
99956,Heart Disease
36512,Anemia
75248,Kidney Disease
29643,Stroke
56244,Osteoporosis
73526,Diabetes
81490,Hypothyroidism
80422,Heart Disease
88470,Osteoporosis
84239,Epilepsy
72972,Anemia
3441,Hypothyroidism
79822,Hypothyroidism
86223,COPD
90894,Stroke
35054,Stroke
23647,Arthritis
35818,Heart Disease
92104,Stroke
99930,Obesity
40499,Arthritis
44541,Kidney Disease
46009,Arthritis
800,Heart Disease
23777,COPD
18776,Kidney Disease
74228,Stroke
86159,Osteoporosis
52531,Stroke
9120,Kidney Disease
18595,Kidney Disease
97120,Anemia
82991,Asthma
4018,Kidney Disease
12026,Hypertension
97794,Hypothyroidism
69531,Kidney Disease
28197,Kidney Disease
49308,Diabetes
55028,COPD
59460,Stroke
44681,Epilepsy
20631,Diabetes
48503,Heart Disease
40846,Obesity
94581,Osteoporosis
42517,Asthma
74395,Hypertension
78148,Hypothyroidism
11135,COPD
6895,Obesity
20392,Osteoporosis
20632,Depression
98885,Asthma
80981,Arthritis
6522,Asthma
88338,Stroke
10693,Cancer
35665,Hypothyroidism
58079,Obesity
86761,Cancer
55576,Cancer
63656,Hypothyroidism
79570,COPD
54287,Anemia
35804,Asthma
28255,COPD
98951,Hypothyroidism
67154,Anemia
14918,Epilepsy
45242,Stroke
56349,COPD
14534,Osteoporosis
37125,Anemia
88895,Obesity
88930,Stroke
77743,Hypertension
63783,Epilepsy
69066,Hypertension
87442,Asthma
40425,Stroke
5952,Arthritis
28903,Anemia
51807,Kidney Disease
78554,Osteoporosis
7180,Kidney Disease
1007,Depression
26794,Anemia
39507,Stroke
27686,Cancer
17987,Obesity
33491,Hypertension
37938,Stroke
43007,Depression
15726,Diabetes
1013,COPD
65193,Cancer
56446,Hypertension
23028,Epilepsy
16932,Obesity
49834,Kidney Disease
69806,Osteoporosis
92231,Kidney Disease
65570,COPD
73233,Heart Disease
87562,Depression
46421,Anemia
9447,Kidney Disease
52044,Obesity
97260,Hypertension
5544,Kidney Disease
57176,Arthritis
2456,Epilepsy
60260,Diabetes
10205,Heart Disease
41033,Hypothyroidism
75465,Cancer
56267,Obesity
75156,Hypothyroidism
53008,Heart Disease
92995,Arthritis
83904,Kidney Disease
54747,Hypertension
37947,Kidney Disease
15096,Anemia
53088,Epilepsy
2733,Hypothyroidism
42568,Osteoporosis
22527,COPD
81018,Kidney Disease
60305,Depression
90388,Hypertension
47428,Asthma
11551,Diabetes
57240,Diabetes
13875,COPD
31891,Epilepsy
57104,Hypertension
77184,Hypertension
52487,Arthritis
68676,Hypothyroidism
10308,Cancer
51873,Asthma
40668,Depression
97754,Epilepsy
44500,Obesity
29041,Kidney Disease
43655,Osteoporosis
22037,Osteoporosis
10011,Cancer
66910,Depression
82998,Heart Disease
14945,Osteoporosis
69547,Osteoporosis
66840,Asthma
25415,Hypothyroidism
45793,Depression
46019,Kidney Disease
95339,Hypertension
84599,Anemia
19358,Epilepsy
30968,Heart Disease
13474,Depression
19194,COPD
33550,Diabetes
25856,Osteoporosis
22740,Obesity
78957,Arthritis
20036,Epilepsy
99642,Epilepsy
99503,Arthritis
85918,Anemia
9876,Obesity
23218,Hypertension
82306,Kidney Disease
64764,Obesity
60811,Cancer
98886,Hypothyroidism
73889,Kidney Disease
99598,Obesity
75952,Diabetes
58838,Depression
89277,COPD
73989,Arthritis
84278,Hypertension
83269,Anemia
81857,Anemia
42363,Epilepsy
82210,Hypertension
41436,Kidney Disease
19786,Arthritis
57640,Kidney Disease
8950,Kidney Disease
61462,Heart Disease
57961,Diabetes
82756,Diabetes
39691,Stroke
36002,Obesity
77518,Arthritis
7362,Asthma
46129,Stroke
66497,Heart Disease
9724,Arthritis
40685,Hypertension
60521,Anemia
59233,Stroke
4929,Cancer
7456,Arthritis
48331,Heart Disease
37627,Arthritis
10057,Anemia
84497,Anemia
11835,Arthritis
80610,Obesity
77867,Stroke
66462,Asthma
50394,Stroke
60648,Hypothyroidism
76064,Heart Disease
72655,Diabetes
96851,COPD
5376,Anemia
58947,Asthma
74928,Asthma
85437,Cancer
24672,COPD
42143,Stroke
79299,Asthma
62341,Hypertension
65715,Kidney Disease
19773,Anemia
8109,Diabetes
59050,Asthma
13566,Diabetes
45015,Obesity
93626,Stroke
11053,Stroke
66132,Arthritis
84689,Heart Disease
22617,Obesity
5130,Diabetes
32472,Asthma
92749,COPD
57595,Diabetes
68690,Asthma
68517,Osteoporosis
79928,Depression
20807,Cancer
47696,Hypertension
48870,Osteoporosis
37079,Hypertension
50779,Epilepsy
53578,Epilepsy
44350,Stroke
88984,Obesity
78366,Cancer
6863,Heart Disease
82691,Hypertension
84843,Epilepsy
43863,Cancer
8639,Arthritis
43213,Heart Disease
12387,Diabetes
73133,Osteoporosis
88916,Stroke
50667,Hypothyroidism
37243,Anemia
33029,Kidney Disease
94861,Cancer
86057,COPD
78997,Epilepsy
19709,Kidney Disease
43694,Diabetes
10682,Diabetes
76380,Epilepsy
86980,Anemia
18537,Depression
45851,Depression
40662,Kidney Disease
91551,Hypertension
86787,Epilepsy
51374,Osteoporosis
16901,Hypothyroidism
92908,Epilepsy
11104,Hypertension
40577,Hypothyroidism
49372,Hypertension
84343,Obesity
43054,Heart Disease
16750,Asthma
87833,Hypertension
92121,Asthma
96832,COPD
89838,Heart Disease
68995,Kidney Disease
12249,Heart Disease
84675,Cancer
87878,Osteoporosis
55496,Obesity
66648,Depression
47425,Heart Disease
2389,Cancer
47526,COPD
40483,Epilepsy
23627,Cancer
28074,Heart Disease
44791,Depression
63736,Hypertension
25166,Stroke
29693,Osteoporosis
18030,Hypertension
20308,Anemia
10114,Kidney Disease
38770,Kidney Disease
13256,Hypothyroidism
66543,Stroke
70748,Cancer
96815,Osteoporosis
69013,Anemia
4947,Arthritis
86760,Depression
44140,Epilepsy
81006,Hypothyroidism
17176,Arthritis
78282,Depression
49377,Obesity
20218,Anemia
21266,Epilepsy
23703,Depression
90812,Depression
81885,Osteoporosis
21697,Hypertension
94526,Obesity
57366,Depression
5726,Obesity
53852,Kidney Disease
47749,COPD
88652,Obesity
94317,Asthma
31133,Kidney Disease
58222,Hypothyroidism
80031,Epilepsy
37346,Hypertension
98617,Hypertension
98112,Anemia
58841,Hypertension
30671,Hypertension
69993,Depression
31348,Hypertension
40562,Osteoporosis
61474,Osteoporosis
25430,Obesity
48213,Stroke
88907,Asthma
74766,Cancer
57749,Diabetes
60513,Heart Disease
36932,Cancer
50052,Cancer
65916,Obesity
69135,Kidney Disease
54874,Hypertension
21241,Depression
26174,Obesity
79254,Anemia
18140,Kidney Disease
32768,Stroke
6839,Depression
84040,Anemia
62991,Hypothyroidism
48655,Osteoporosis
72684,Diabetes
93244,COPD
67621,Heart Disease
16341,COPD
37363,Obesity
10993,Hypertension
21012,Heart Disease
35755,Cancer
58893,Arthritis
67286,Asthma
57340,Kidney Disease
12021,Epilepsy
29102,Arthritis
59130,Anemia
45820,Hypertension
3495,Obesity
54381,Anemia
6980,Cancer
51964,Obesity
65799,Hypertension
49015,Stroke
30903,COPD
50615,Heart Disease
10696,Arthritis
49140,Stroke
29430,Depression
3694,Anemia
41770,Cancer
12987,Stroke
93677,Anemia
85191,Heart Disease
43947,Heart Disease
19142,Kidney Disease
18035,Kidney Disease
5020,Cancer
37601,Diabetes
61925,Heart Disease
91235,Hypothyroidism
18191,Kidney Disease
99462,Anemia
92476,Osteoporosis
61487,COPD
58799,Diabetes
80654,Asthma
688,COPD
10384,Osteoporosis
2490,Stroke
33544,COPD
28266,Hypothyroidism
19597,Obesity
71932,Obesity
95320,Diabetes
79807,Asthma
69176,Anemia
55476,Asthma
14573,Heart Disease
31147,Kidney Disease
39472,Depression
15970,Hypertension
6258,Asthma
31252,Osteoporosis
55027,Kidney Disease
81633,Diabetes
59914,Hypertension
8232,Osteoporosis
14530,Cancer
65513,Arthritis
78215,Depression
70261,Depression
2154,Epilepsy
82831,Obesity
67551,Asthma
75372,Obesity
31711,COPD
94181,Osteoporosis
18818,Obesity
38177,Stroke
56261,Heart Disease
205,Heart Disease
80584,Hypertension
46244,Hypothyroidism
31531,Diabetes
74798,Asthma
54600,Asthma
24551,Stroke
87080,Heart Disease
87584,Diabetes
68614,Kidney Disease
47265,Hypertension
8870,COPD
68951,Epilepsy
71313,Kidney Disease
66496,Depression
66535,Epilepsy
72633,Heart Disease
2665,Epilepsy
51177,Depression
61621,COPD
5706,Arthritis
83318,Stroke
50709,Cancer
48929,Hypertension
33246,Obesity
97952,Depression
2128,Hypertension
46805,COPD
8855,Kidney Disease
45193,Kidney Disease
31604,Heart Disease
96068,Epilepsy
86127,Cancer
82346,Kidney Disease
13587,COPD
76271,Diabetes
96362,Arthritis
99179,Depression
43583,Heart Disease
17486,Diabetes
5811,Diabetes
46176,Arthritis
71567,COPD
44374,Arthritis
84252,Stroke
22949,Asthma
89742,Stroke
60899,COPD
91146,COPD
62722,Obesity
82802,Hypertension
23891,Diabetes
17675,Epilepsy
8270,Osteoporosis
93853,Depression
59988,Asthma
4847,Asthma
38462,Depression
26422,Cancer
5741,Osteoporosis
26144,Arthritis
5492,Cancer
41365,Cancer
40642,Anemia
67552,Kidney Disease
52196,Stroke
71176,Obesity
62049,Hypertension
33202,Depression
4799,Anemia
98735,Osteoporosis
84790,Diabetes
25048,Depression
37501,Diabetes
46789,Epilepsy
6265,Hypothyroidism
85948,Hypertension
43506,Anemia
35811,Obesity
16315,Heart Disease
48237,Depression
57272,Heart Disease
52431,Depression
97426,Osteoporosis
57637,Kidney Disease
50678,Depression
44438,COPD
24486,Hypertension
65038,Depression
90710,Diabetes
65211,Obesity
48148,Asthma
68062,Stroke
34959,Heart Disease
10828,Epilepsy
95300,Anemia
55640,Osteoporosis
10345,Hypothyroidism
56440,Obesity
78964,Hypertension
23652,Depression
71496,Anemia
38504,Hypertension
42101,Arthritis
13447,Depression
10494,Heart Disease
42981,Depression
86628,Cancer
38750,Hypertension
40173,Depression
58447,Anemia
78986,COPD
94065,Osteoporosis
55851,Obesity
21842,Arthritis
90408,Obesity
58183,Stroke
46077,Asthma
58606,Hypertension
5551,Cancer
95265,Kidney Disease
46210,Hypertension
80589,Cancer
57008,Cancer
35986,Arthritis
83816,Hypothyroidism
7518,Stroke
9835,Obesity
87973,Obesity
83560,Osteoporosis
53242,Anemia
47619,Kidney Disease
67251,Anemia
98290,Asthma
89051,Arthritis
4081,Hypertension
18714,Asthma
79635,COPD
88878,Arthritis
57432,Asthma
4561,Heart Disease
16545,Asthma
8812,Stroke
30932,Stroke
84562,Kidney Disease
48015,Hypertension
47467,Asthma
50181,Stroke
74349,Kidney Disease
4244,Epilepsy
79310,Epilepsy
20111,Stroke
89006,Heart Disease
58972,Stroke
48623,Heart Disease
48760,Epilepsy
58188,Kidney Disease
10077,Hypothyroidism
75225,Hypothyroidism
18047,Heart Disease
69397,Kidney Disease
48096,Kidney Disease
52171,Heart Disease
41207,Obesity
85139,Anemia
36528,Kidney Disease
32717,Obesity
14869,Asthma
3396,Epilepsy
96426,Hypertension
24385,Epilepsy
65410,Epilepsy
67861,Kidney Disease
50723,COPD
73619,Stroke
15435,COPD
34311,Heart Disease
34116,Diabetes
92279,Obesity
58493,Cancer
28124,Hypertension
80199,COPD
37431,Epilepsy
90961,Epilepsy
64382,Diabetes
26237,Diabetes
16074,Obesity
17790,Anemia
9706,COPD
59250,Hypertension
22630,Kidney Disease
93502,Anemia
58341,Anemia
11506,Hypertension
89381,Heart Disease
41889,Heart Disease
87535,Cancer
45537,Depression
93000,Epilepsy
8511,Heart Disease
72089,Cancer
71063,Stroke
38058,Osteoporosis
39315,Hypothyroidism
20644,Diabetes
93298,Epilepsy
93003,Hypothyroidism
91779,Stroke
83584,Heart Disease
22818,Kidney Disease
47381,Arthritis
66683,Obesity
29391,Heart Disease
15907,Epilepsy
26342,Cancer
18202,Asthma
64752,Diabetes
3445,Epilepsy
47303,Hypertension
72616,Stroke
75009,Hypothyroidism
48353,Anemia
61263,Obesity
72305,Osteoporosis
17009,Hypertension
80209,Cancer
11300,Kidney Disease
8617,Asthma
40539,Diabetes
52187,Arthritis
93969,Osteoporosis
94223,Epilepsy
62739,Epilepsy
68903,Cancer
53843,Cancer
53665,Heart Disease
75353,Asthma
9666,Obesity
16426,Obesity
41553,Hypothyroidism
84192,COPD
9720,Depression
58979,Depression
61057,Stroke
89143,Obesity
67811,Kidney Disease
45156,Heart Disease
16821,Diabetes
72260,Stroke
83859,Kidney Disease
77042,Kidney Disease
23850,Obesity
16912,Hypertension
56704,Obesity
65911,Hypertension
7263,Cancer
16274,Kidney Disease
67908,Depression
20056,COPD
39862,COPD
21581,Osteoporosis
21229,Anemia
42291,Kidney Disease
92973,Hypothyroidism
29552,Heart Disease
45353,Anemia
68012,Asthma
37230,Obesity
10336,Hypertension
32847,Heart Disease
25729,Kidney Disease
83238,Asthma
35972,Hypothyroidism
16406,Obesity
81922,COPD
80534,Kidney Disease
69924,Osteoporosis
12245,Kidney Disease
65873,Depression
84015,Asthma
22103,Heart Disease
77569,Osteoporosis
76106,Hypertension
20210,COPD
22439,Cancer
86341,Depression
81851,Kidney Disease
94454,Stroke
79316,Obesity
44252,Anemia
73874,Asthma
5399,Kidney Disease
3718,Osteoporosis
10646,Anemia
5958,Osteoporosis
84076,Kidney Disease
75598,Hypothyroidism
34688,Cancer
85344,Hypertension
27631,Kidney Disease
74991,Kidney Disease
54602,Depression
81016,Cancer
83753,Obesity
3969,Diabetes
65278,Obesity
82203,COPD
71509,Asthma
37967,Arthritis
84136,Obesity
39596,Stroke
63300,Epilepsy
32096,Arthritis
89783,Arthritis
53227,Asthma
38985,Asthma
59446,Hypertension
9564,COPD
90257,Anemia
7852,Stroke
20719,Hypertension
57619,Cancer
54476,Stroke
63471,Cancer
60875,Anemia
26741,Osteoporosis
44589,Hypothyroidism
18830,Cancer
40970,Diabetes
94157,Kidney Disease
41853,Obesity
96233,Hypothyroidism
45268,Stroke
52260,Heart Disease
17139,Asthma
99701,Heart Disease
48567,Depression
67499,Asthma
73616,Asthma
13917,Asthma
41827,Anemia
31685,Osteoporosis
61141,Stroke
16059,Heart Disease
35058,Stroke
58929,Hypothyroidism
32495,Asthma
18465,Osteoporosis
12689,Epilepsy
6632,Diabetes
38038,Depression
50351,Obesity
80658,Kidney Disease
54805,Osteoporosis
32541,Arthritis
20932,Epilepsy
42917,Heart Disease
75718,COPD
94519,Stroke
40988,Osteoporosis
24881,Stroke
20885,Epilepsy
65308,Arthritis
67466,Cancer
61186,Arthritis
65373,COPD
40441,Stroke
65191,Stroke
3037,Epilepsy
11802,Hypothyroidism
51543,Anemia
66249,Arthritis
59930,Obesity
31552,Kidney Disease
28199,Heart Disease
76460,Epilepsy
46254,Epilepsy
6377,Stroke
6624,COPD
36877,Stroke
64866,Depression
78317,Cancer
85755,Cancer
88148,Depression
61680,Asthma
37453,Anemia
70345,Arthritis
1071,Stroke
14089,Heart Disease
56482,Asthma
17555,Anemia
95355,COPD
47943,Diabetes
52855,Kidney Disease
47964,Epilepsy
5930,Anemia
52505,Obesity
6705,Cancer
74747,Hypothyroidism
73638,Hypertension
25513,Osteoporosis
47516,Anemia
37827,Cancer
9637,Anemia
50639,Hypertension
66093,COPD
59028,Hypertension
72070,Stroke
36663,Asthma
81689,COPD
89181,Epilepsy
80090,Hypothyroidism
15572,Cancer
16864,Asthma
12672,Anemia
51629,Depression
48915,Hypertension
44444,Hypothyroidism
73116,Arthritis
47920,Anemia
98954,Epilepsy
18909,Hypothyroidism
26090,Obesity
78966,Hypothyroidism
66731,Diabetes
52610,Depression
65546,Diabetes
5938,Depression
5100,Cancer
17961,Obesity
93531,Arthritis
43652,Depression
62094,Hypertension
68069,Obesity
59898,Arthritis
19521,Diabetes
79463,Obesity
67568,Hypothyroidism
18321,Hypertension
42987,Anemia
80356,Osteoporosis
41750,Kidney Disease
51505,Obesity
80805,Stroke
96904,Asthma
39221,Asthma
77820,Diabetes
44089,COPD
66494,Hypothyroidism
66809,Anemia
69774,Epilepsy
64205,Osteoporosis
92895,Anemia
73783,Asthma
39294,Stroke
62245,Osteoporosis
2180,Epilepsy
48281,Epilepsy
43416,Heart Disease
88317,Diabetes
14366,Hypothyroidism
54596,Hypertension
76507,Diabetes
40327,COPD
95069,Arthritis
90183,Anemia
82478,Asthma
3492,Cancer
78238,Osteoporosis
62205,Heart Disease
34803,Cancer
85929,Depression
75821,Hypertension
75711,Stroke
29824,COPD
94555,Arthritis
6731,COPD
76483,Hypertension
62973,Diabetes
22349,Arthritis
68712,Depression
82447,Kidney Disease
81230,Stroke
49832,Heart Disease
19369,Epilepsy
89224,Hypertension
31745,Hypertension
4138,Anemia
75047,Hypothyroidism
91818,Epilepsy
14404,Heart Disease
25006,Cancer
2482,Diabetes
57807,Kidney Disease
41116,Cancer
54890,Heart Disease
19848,Arthritis
54127,Osteoporosis
90505,Asthma
26724,COPD
53788,Depression
65774,Diabetes
80147,Heart Disease
61814,Obesity
96447,Arthritis
95342,Heart Disease
8163,Depression
92507,Asthma
18098,Kidney Disease
67984,Kidney Disease
27176,Hypertension
73516,Cancer
42604,Obesity
86799,Hypertension
62701,Cancer
68875,Cancer
49391,Cancer
41124,Stroke
22699,Cancer
60249,Cancer
69878,Diabetes
44869,Depression
71601,Anemia
46437,Epilepsy
88587,Diabetes
89226,Kidney Disease
84319,Depression
90873,Obesity
34650,COPD
79963,Osteoporosis
63462,Diabetes
25200,Obesity
32311,Stroke
36569,Hypertension
73149,Obesity
39124,Arthritis
29473,Osteoporosis
39008,Kidney Disease
37880,Kidney Disease
92392,Hypertension
27168,Stroke
90471,Heart Disease
92404,Osteoporosis
64094,Stroke
41555,Obesity
62888,Asthma
45718,Diabetes
73464,Obesity
94589,Cancer
35842,Obesity
37721,Anemia
15974,Kidney Disease
75166,Asthma
88686,Anemia
71197,Stroke
49767,Kidney Disease
51712,Epilepsy
45237,Osteoporosis
19198,Epilepsy
38070,Kidney Disease
5513,Asthma
93603,Stroke
10358,Asthma
45398,Hypertension
57983,Osteoporosis
85979,Stroke
33612,Epilepsy
97955,Diabetes
62793,COPD
28047,Arthritis
26485,Diabetes
35537,Stroke
73664,Arthritis
91248,Hypothyroidism
35601,Diabetes
17992,Obesity
14316,Hypothyroidism
80698,COPD
97110,Cancer
76917,Depression
31363,Anemia
31779,Cancer
6653,Epilepsy
87796,COPD
69604,Diabetes
29579,Stroke
83616,Kidney Disease
30518,Arthritis
6880,COPD
13133,Obesity
54172,Anemia
43292,Stroke
94025,Diabetes
61918,Anemia
13178,Kidney Disease
89285,Obesity
18018,COPD
679,Hypertension
72135,Stroke
20701,Obesity
53334,Depression
85575,Hypothyroidism
62350,Depression
62580,Osteoporosis
85267,Epilepsy
26143,Hypothyroidism
99078,Depression
37649,Obesity
42096,Asthma
37409,Epilepsy
7754,Osteoporosis
11725,Epilepsy
85498,Obesity
75252,Hypothyroidism
30437,Stroke
70143,Cancer
96821,COPD
94780,Stroke
4888,Hypertension
54773,Osteoporosis
23040,Depression
4763,Hypertension
52034,Depression
64930,Heart Disease
24420,Anemia
98173,Asthma
37941,Cancer
4910,COPD
1214,Obesity
39110,Hypertension
74443,Hypertension
79007,Obesity
14064,Kidney Disease
43914,COPD
37298,COPD
59552,Epilepsy
84058,Heart Disease
71211,Osteoporosis
68723,Depression
64738,Asthma
17589,Osteoporosis
66088,Epilepsy
61344,Obesity
35761,Epilepsy
25272,Diabetes
14764,Osteoporosis
43343,Anemia
21298,Hypothyroidism
95829,Obesity
60150,Heart Disease
84972,Depression
33720,COPD
94188,Kidney Disease
24405,Stroke
1846,Diabetes
96549,Hypertension
44185,Kidney Disease
38669,Kidney Disease
74420,Depression
99258,Obesity
25318,Cancer
23002,Stroke
80079,Osteoporosis
83719,Kidney Disease
53148,Asthma
56059,Diabetes
67538,Asthma
42982,Anemia
11368,Heart Disease
52538,Kidney Disease
87720,Stroke
12502,Epilepsy
24219,Diabetes
18430,Asthma
42415,Hypertension
32512,Arthritis
895,Stroke
34181,Kidney Disease
50275,Obesity
30870,Obesity
58554,Depression
98796,Heart Disease
34995,Diabetes
43204,Heart Disease
39576,Asthma
76344,Kidney Disease
94749,Epilepsy
75088,Obesity
1498,Obesity
34282,Epilepsy
85679,Stroke
47127,Hypertension
90802,Heart Disease
30972,Asthma
8142,Cancer
87528,Obesity
15495,Depression
61000,Obesity
40213,Kidney Disease
20934,COPD
53138,Arthritis
89925,Hypertension
65866,Diabetes
92216,Osteoporosis
40760,Asthma
90477,Epilepsy
15389,Cancer
83717,Depression
38671,Hypothyroidism
48174,Cancer
80560,Hypertension
28947,COPD
28721,Stroke
17507,COPD
62676,Osteoporosis
20078,Epilepsy
59634,Arthritis
98007,Heart Disease
79395,COPD
48971,Osteoporosis
54505,Hypothyroidism
92004,Epilepsy
71989,Arthritis
61712,Hypertension
99267,Asthma
70453,Anemia
87044,Hypertension
28627,Epilepsy
99858,Asthma
32435,Hypothyroidism
89173,Osteoporosis
98925,Epilepsy
78094,Hypertension
10730,Stroke
68879,Kidney Disease
58556,Anemia
69228,Obesity
92244,Kidney Disease
10237,Obesity
73946,Osteoporosis
14707,Hypertension
8094,Cancer
71781,Cancer
66255,COPD
26497,Hypothyroidism
75065,COPD
70341,Anemia
19641,Asthma
21566,Osteoporosis
68202,Osteoporosis
15235,Hypothyroidism
89167,Osteoporosis
26922,Kidney Disease
93967,Asthma
76434,Stroke
64071,Obesity
11919,Cancer
66895,Arthritis
58390,Hypertension
7292,Arthritis
59432,Stroke
17294,Asthma
67272,Arthritis
54450,Stroke
59873,Epilepsy
73912,Diabetes
7567,Obesity
73242,Cancer
60604,Heart Disease
88181,Obesity
40392,Epilepsy
94801,Stroke
2853,Cancer
51897,Asthma
33352,Heart Disease
395,Hypothyroidism
28560,Hypertension
75800,Hypertension
9572,COPD
5936,Depression
55534,Osteoporosis
45158,Osteoporosis
91800,Epilepsy
8357,Cancer
70931,Depression
7897,Stroke
9046,Depression
61875,Anemia
4159,Heart Disease
37629,Hypertension
53591,Asthma
23590,Obesity
17750,Kidney Disease
84085,Hypertension
95589,Epilepsy
84656,Epilepsy
55097,Kidney Disease
49081,Cancer
50132,Obesity
58790,Asthma
49479,Hypothyroidism
49236,Anemia
10518,Stroke
89486,Cancer
86742,Kidney Disease
70687,Heart Disease
17431,Asthma
85660,Stroke
45582,Asthma
15549,Depression
23392,Cancer
70419,Hypothyroidism
51518,Anemia
69316,Diabetes
16691,Anemia
95401,Hypertension
29188,Cancer
455,Asthma
99113,COPD
2979,Asthma
39107,Asthma
60686,Obesity
88276,Hypothyroidism
94253,Osteoporosis
71361,Arthritis
55591,Obesity
69721,Cancer
49712,Hypothyroidism
30102,COPD
32441,Anemia
60375,Hypertension
45371,COPD
20332,Arthritis
36129,Kidney Disease
24704,Cancer
95030,COPD
14790,Asthma
4222,Kidney Disease
86533,COPD
54950,Heart Disease
80599,Cancer
2050,Hypertension
31544,Cancer
27011,Kidney Disease
8819,Asthma
13224,Heart Disease
77849,Heart Disease
4400,Asthma
58515,Asthma
78352,Kidney Disease
88083,Heart Disease
92181,Osteoporosis
6380,Hypothyroidism
32077,Heart Disease
97064,Obesity
5798,Anemia
52725,Hypothyroidism
57535,Heart Disease
30715,Diabetes
70747,Anemia
98878,Anemia
7398,Diabetes
18367,Hypertension
66046,Diabetes
37914,Kidney Disease
30692,Stroke
95881,Heart Disease
75511,COPD
41799,Kidney Disease
75690,Arthritis
78370,Stroke
88150,Heart Disease
42030,Depression
31051,Heart Disease
39552,Kidney Disease
18777,Diabetes
86535,Epilepsy
68321,Hypothyroidism
28972,Kidney Disease
54206,Cancer
39387,COPD
36064,Kidney Disease
72970,COPD
77550,Epilepsy
96365,Arthritis
22955,Stroke
82050,Stroke
88965,Kidney Disease
55994,Depression
72856,COPD
64962,Epilepsy
6145,Hypertension
45143,Osteoporosis
84320,Diabetes
87994,Asthma
49958,Epilepsy
68742,Depression
41777,Epilepsy
91266,Epilepsy
54568,Arthritis
53511,Obesity
19558,Heart Disease
39306,Asthma
49343,Obesity
24101,Anemia
98882,Osteoporosis
70507,Obesity
62065,Osteoporosis
31584,Anemia
29536,Obesity
39418,Depression
92743,Asthma
18920,Stroke
60689,Obesity
7552,Cancer
73713,Cancer
54090,Hypertension
54592,Obesity
73044,Arthritis
69467,Epilepsy
17575,Hypertension
50910,COPD
31831,Epilepsy
33422,Arthritis
26651,Asthma
43288,Hypertension
84765,Diabetes
10363,COPD
58954,Depression
48637,Anemia
12119,Heart Disease
70206,Depression
24966,Arthritis
6755,Anemia
35187,Hypothyroidism
49436,Asthma
88299,Anemia
79294,Obesity
79026,Hypothyroidism
5183,Heart Disease
9539,Osteoporosis
24662,Obesity
99837,Arthritis
77015,Stroke
94936,Asthma
88008,Epilepsy
73249,Cancer
28444,Epilepsy
62835,Epilepsy
27379,Hypothyroidism
43642,COPD
39739,Epilepsy
2009,Diabetes
27762,Hypertension
24906,Depression
97186,Cancer
15376,Epilepsy
97894,Arthritis
98871,Arthritis
62773,Heart Disease
31797,Obesity
91177,Diabetes
79220,Diabetes
26805,COPD
51987,Epilepsy
31369,Heart Disease
72362,Hypothyroidism
42154,Anemia
37101,Kidney Disease
49894,Kidney Disease
61112,Epilepsy
